business_id,topic_1,topic_2,topic_3,topic_4,topic_5
sT6KKMATRTiNSJ896D7l2w,0.2883494862191221,0.17371920570083696,0.1500625691030367,0.2903764322611222,0.16847232766874676
dmaFePWFSR2BAfh-X5ZYUg,0.0,0.0,0.0,0.0,0.0
aLeXILXIM1RuHNywnupEMw,0.2337066018028625,0.20601793228632792,0.31885266113503735,0.18606987882424833,0.37629548932758433
aC6uSPaLuxdO0hYIRtanIw,0.11728632097158029,0.15252260773216536,0.11355761940102381,0.18191048745515442,0.2933567098144954
yjMmDcNcqFn1tY2C7lXPlw,0.2494678562523502,0.18079949781193658,0.22333506328821917,0.3559170073635657,0.2674100108476398
zDKH2ua2DauqiWOAP9yz7g,0.15202073904294405,0.2145415251866219,0.32589000415184116,0.2931184830873159,0.19275358506987159
t5mwqa6IrXn3urMnSjOzGA,0.23409082714628882,0.28406914269276456,0.27707072638148067,0.3585018563105446,0.23100927210426447
08n9bygXHb837Fm74Bvqxw,0.11217760825306043,0.11375173397338144,0.20098842470571213,0.2874597559025966,0.26882966363393856
MAugaG_RkNvT0ojmkTvexw,0.2817768488913659,0.1939586213792908,0.2449747071942665,0.2916985617708932,0.14458752576666445
Lz1lCZzoCAd0zZsZPevsXg,0.19351318239004234,0.21025799509318088,0.18825147049443178,0.33216495872795926,0.21176117168123695
FyuHZxmIYgRYI0uB1TBG5w,0.43305900786351487,0.5133260757767464,0.41861326116951947,0.42833067400754915,0.3061703830400793
309IaLcg1-j54nDNvK5PZw,0.37507206973656915,0.34714698071398364,0.3647222945319367,0.45737241408421986,0.24539460423028256
LWcn5_F8c5iDLvVCootw3A,0.11077385242694233,0.28235407323868117,0.2429640185288852,0.17066143488198035,0.305192172258864
ER0rUoLqAJQ2Mlv2_GnwyQ,0.11075548577719838,0.19144215188828045,0.31448547426441037,0.1566322136476464,0.2554424796164708
-plmjUoC1d-tZcVbp0zMqw,0.14971710935432775,0.2056395628211257,0.25380383750229407,0.3229291030030662,0.37282373628583443
-yJHbYGTXp-Hkl7BnHYVrw,0.3416129814887617,0.45706269158137963,0.3818870627645901,0.31349449738085666,0.24884162946057797
EVIMLBnTEOzWsZzXwxgUIQ,0.30742442442201484,0.34726273889084,0.2816464177511652,0.30127957254468746,0.2585973436619004
p_744B_b1O9V2UO1RZmygw,0.2176235654283385,0.32245230642083944,0.4281106040398771,0.23634400054450683,0.21352348580619146
UVjCWIculD3U4j6gkHHJ6Q,0.19165533482408606,0.3351046311681464,0.3791802397045255,0.1715747588914794,0.22652528143740405
9CqqoXLLF4vwrZ1keQSMlg,0.31663406446395237,0.18616145977545032,0.4997044674533912,0.19277197345886016,0.2524224650871371
qkffyIcgCbYkFqiKwjEzFg,0.0,0.0,0.0,0.0,0.0
i5Adyux1jU1b7-CwPR0TLQ,0.31951144536114434,0.23726203553558758,0.3592343914489392,0.24463547850013326,0.3094959872527702
MykzgKnbzKj7DB3MevcIuw,0.34235983362386446,0.3852615430440979,0.28254052870994906,0.2673632332008785,0.2895354851189883
gv3aYdCmZx4y_LDhtZH3sw,0.0,0.0,0.0,0.0,0.0
GzeEWudkHZBHAhLXEgooIw,0.0,0.0,0.0,0.0,0.0
eJ0kWgojWvS1IunOpzyfWg,1.074372669929482,0.5624172574295447,0.45081428900749126,0.38297879450489125,0.3026181075263802
XwPDiSASKZLpMgdO5tTyEA,0.19488964106579326,0.4246600062185267,0.2953641123630718,0.3392650667759305,0.22159368721023975
Y0E0MsmJagLlyiSUn9uv-w,0.22570288664131288,0.289852009216284,0.34905770471949177,0.21851763556098763,0.3405358989066253
VjLmatrIIRiOdOZWR12c-w,0.3435559915359716,0.1595068881719015,0.34031026497611705,0.21802515086874208,0.19877079195995798
1N8p_lc3jsvLNzaVFm_L1w,0.0,0.0,0.0,0.0,0.0
9KDWnnq4jT8RrGk9J26Ikg,0.0,0.0,0.0,0.0,0.0
nO9rDhbxekZLyHaK5GEMfw,0.0,0.0,0.0,0.0,0.0
y3X2V-JzdiG9TdpR0JkY1g,0.0,0.0,0.0,0.0,0.0
-6e0liTvH5EoB4HuncuQgA,0.0,0.0,0.0,0.0,0.0
